"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FIDs","FINs","GLY","LEAN","P0","P1","P3","P5","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDs","XYNs","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX","FATPROP","LEANPROP"
"234",18,2021-05-18,27.93,36.8,NA,NA,NA,1.9,NA,NA,107,22.88,4.087,173.345,55.349,20.859,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-19,850,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.80272108843537,81.9190834228428
"235",18,2021-06-01,30.86,35.9,0.583158008159722,0.6788575875,0.519228333263889,3.49,1.52577558333333,2.99015033333333,137,25.05,3.807,69.561,26.416,14.247,0.861455500520833,0.968051879861111,"ISOLATED",103.303341458333,131.295381666667,118.981098333333,135.408501666667,1.11171841666667,2.72494766666667,1101.75,1973.66666666667,NA,NA,2019-01-19,2021-08-19,864,-79,3075.41666666667,NA,NA,NA,NA,0.914753690190972,15.1441871479167,6.99789609791667,8.14629105,5.09456467275,9.984111963,15.07867663575,3.83666608333333,-0.0655105121666626,4.30328689805734,11.3091380427738,81.1730395333765
"236",18,2021-06-15,30.43,36.5,NA,NA,NA,3.52,NA,NA,99,25.61,3.498,44.429,24.571,12.722,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-19,878,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5675320407493,84.1603680578377
"237",18,2021-06-30,30.1,36.8,0.579946132986111,0.661579205208333,NA,2.75,2.500115,3.035932,159,25.1,3.743,52.946,22.918,NA,0.927131564930555,0.950391554166667,"ISOLATED",108.56870125,126.3322975,116.688442083333,132.41707125,2.84254066666667,3.429208,39209.1666666667,50098.5,5566.83333333333,7594,2019-01-19,2021-08-19,893,-50,89307.6666666667,13160.8333333333,102468.5,44776,57692.5,0.938761559548611,14.8983040583333,6.95935359583333,7.9389504625,8.347883985,10.136976948,18.484860933,6.27174866666667,3.58655687466667,3.04116301967645,9.13621262458472,83.3887043189369
"238",18,2021-07-13,28.08,37.1,NA,NA,NA,1.67,NA,NA,99,23.92,3.882,85.729,35.694,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-19,906,-37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94729344729345,85.1851851851852
"239",18,2021-07-28,32.21,36.3,0.546270387847222,0.620695372916667,NA,2.72,1.5755335,1.70544966666667,116,26.98,3.765,23.509,25.13,NA,0.884667956597222,0.937414789583333,"ISOLATED",98.743235125,117.428050416667,110.900881875,124.541978333333,2.92448566666667,3.44329433333333,37563.5833333333,48298.6666666667,4132.58333333333,5094,2019-01-19,2021-08-19,921,-22,85862.25,9226.58333333333,95088.8333333333,41696.1666666667,53392.6666666667,0.911041373090278,14.0035891291667,6.55524465416667,7.448344475,5.2607063565,5.694496437,10.9552027935,6.36778,-3.04838633566667,4.1524668691286,8.44458242781745,83.7628065818069
"240",18,2021-08-11,30.96,36.8,NA,NA,NA,2.25,NA,NA,121,26.09,4.781,54.097,23.043,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-19,935,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26744186046512,84.2700258397933
"241",19,2021-02-17,30.7,34.8,NA,NA,NA,3.61,NA,NA,140,25.11,4.041,128.236,64.996,34.816,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,760,-164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7589576547231,81.7915309446254
"242",19,2021-02-23,31.4,35.5,NA,NA,NA,3.6,NA,NA,145,25.31,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,766,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4649681528662,80.6050955414013
"243",19,2021-03-11,30.6,36.6,NA,NA,NA,3.54,NA,NA,124,24.21,4.017,110.27,46.174,24.727,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,782,-142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5686274509804,79.1176470588235
"244",19,2021-03-23,30.8,35.9,NA,NA,NA,4.4,NA,NA,169,23.82,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,794,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2857142857143,77.3376623376623
"245",19,2021-04-07,31,35.6,0.514463006597222,0.636144493055556,0.501022877083333,3.89,NA,NA,132,24.39,4.117,63.756,39.742,20.609,0.803488596875,0.991351236805555,"ISOLATED",86.299425,125.16509,107.193762083333,126.290764583333,NA,NA,18554.75,46063.3333333333,1468.33333333333,9679.66666666667,2019-01-19,2021-07-31,809,-115,64618.0833333333,11148,75766.0833333333,20023.0833333333,55743,0.897419916840278,13.8072899958333,6.17355607916667,7.63373391666667,NA,NA,NA,NA,NA,4.72117651994329,12.5483870967742,78.6774193548387
"246",19,2021-04-20,30.7,35.2,NA,NA,NA,2.65,NA,NA,119,25.6,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,822,-102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63192182410423,83.3876221498371
"247",19,2021-05-04,30.38,36.6,0.331401509722222,0.453583897916667,0.308701496354167,3.14,0.193427666666667,2.404165,136,24.8,3.629,109.149,37.048,19.65,0.809500035243055,1.01032787777778,"ISOLATED",55.626731,90.575373125,68.4796608541667,89.6745839583333,0.221611083333333,3.302831,18425.3333333333,46048,1809.58333333333,10382.3333333333,2019-01-19,2021-07-31,836,-88,64473.3333333333,12191.9166666667,76665.25,20234.9166666667,56430.3333333333,0.909913956510417,9.41982489166667,3.97681811666667,5.443006775,0.645854979,8.027506935,8.673361914,3.52444208333333,-0.746462977666665,2.82864918284981,10.3357472021067,81.6326530612245
"248",19,2021-05-18,29.39,35.2,NA,NA,NA,2.88,NA,NA,155,23.95,4.729,142.549,69.954,37.381,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,850,-74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.79925144607009,81.4903028240898
"249",19,2021-06-01,29.68,35,0.4214871390625,0.5397191125,0.367205133333333,2.84,0.595682083333333,2.982625,129,24.61,3.821,81.576,52.154,19.582,0.862999390451389,1.08587628263889,"ISOLATED",74.4853383125,114.094007083333,86.0457614583333,104.930513333333,0.369140666666666,3.08953966666667,29897.1666666667,50184.6666666667,2756.33333333333,8763.66666666666,2019-01-19,2021-07-31,864,-60,80081.8333333333,11520,91601.8333333333,32653.5,58948.3333333333,0.974437836545139,11.53447501875,5.05784566875,6.47662935,1.98898247625,9.958984875,11.94796735125,3.45868033333333,0.413492332500001,0.982820452651001,9.56873315363881,82.9177897574124
"250",19,2021-06-15,29.25,36.6,NA,NA,NA,3.76,NA,NA,122,23.7,3.84,144.532,70.008,37.048,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,878,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8547008547009,81.025641025641
"251",19,2021-06-30,29.2,35.1,0.417498454513889,0.536340004166667,0.35847705,3.61,0.533824833333334,2.231266,117,22.92,4.194,169.73,76.936,NA,0.905771163888889,1.06257599444444,"ISOLATED",77.0113411354167,111.436355416667,84.3247673958333,104.818931666667,0.476123583333334,2.38682066666667,22711.5833333333,34534,3960.83333333333,11590,2019-01-19,2021-07-31,893,-31,57245.5833333333,15550.8333333333,72796.4166666667,26672.4166666667,46124,0.984173579166667,11.4460615041667,5.00998145416667,6.43608005,1.7824411185,7.450197174,9.2326382925,2.86294425,-2.21342321166667,0.603833954163863,12.3630136986301,78.4931506849315
"252",19,2021-07-13,29.66,34.8,NA,NA,NA,3.88,NA,NA,119,22.83,5.041,64.521,30.193,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,906,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0815913688469,76.9723533378287
"253",19,2021-07-28,24.55,33.9,NA,NA,NA,1.57,NA,NA,101,20.06,3.977,56.833,27.31,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-07-31,921,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39511201629328,81.7107942973523
"254",20,2021-02-17,35.6,34.9,NA,NA,NA,4.02,NA,NA,159,29.27,4.357,41.617,3.43,22.209,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,760,-177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2921348314607,82.2191011235955
"255",20,2021-02-23,35,35.2,NA,NA,NA,4.16,NA,NA,145,27.93,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,766,-171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8857142857143,79.8
"256",20,2021-03-11,36,36.5,NA,NA,NA,4.51,NA,NA,151,28.32,4.59,45.69,35.053,23.757,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,782,-155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5277777777778,78.6666666666667
"257",20,2021-03-23,34.6,36,NA,NA,NA,4.13,NA,NA,164,27.47,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,794,-143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9364161849711,79.393063583815
"258",20,2021-04-07,34.9,NA,0.482356026909722,0.592564553472222,0.488176635227273,4.41,NA,NA,199,27.43,4.155,524.462,127.303,49.105,0.852054975,1.01203011180556,"ISOLATED",84.0176635416667,118.4753125,98.34843875,117.110085416667,NA,NA,14645.4166666667,39349.3333333333,1829.08333333333,9896.33333333333,2019-01-19,2021-08-13,809,-128,53994.75,11725.4166666667,65720.1666666667,16474.5,49245.6666666667,0.932042543402778,12.8990469645833,5.78827232291667,7.11077464166667,NA,NA,NA,NA,NA,2.92195474747068,12.6361031518625,78.595988538682
"259",20,2021-04-20,34.8,37.1,NA,NA,NA,4.96,NA,NA,170,27.02,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,822,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2528735632184,77.6436781609195
"260",20,2021-05-04,35.08,36.9,0.424341798958333,0.491299492708333,0.339942408333333,5.2,0.920610666666667,2.1588595,150,26.87,3.511,46.978,29.27,18.915,0.845787560069444,0.952947484375,"ISOLATED",73.8644931875,93.82678625,86.944345,98.33216375,0.608793599999999,2.7698335,25667,43092,2714.83333333333,6782.5,2019-01-19,2021-08-13,836,-101,68759,9497.33333333333,78256.3333333333,28381.8333333333,49874.5,0.899367522222222,10.9876955,5.0921015875,5.8955939125,3.073919016,7.2084318705,10.2823508865,3.3786271,-0.705344613499999,3.68573007744247,14.8232611174458,76.5963511972634
"261",20,2021-05-18,34.42,36.9,NA,NA,NA,4.29,NA,NA,169,27.28,4.337,107.888,44.253,24.521,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,850,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4636839047066,79.2562463683905
"262",20,2021-06-01,33.9,36,0.378438701215278,0.458371349305556,0.3304284625,4.43,0.584425416666667,1.64737566666667,155,26.83,4.028,52.103,30.367,20.36,0.856691175,1.00991901527778,"ISOLATED",66.4987073541667,91.59551625,77.3639026041667,90.6030720833333,0.421003666666667,2.240289,21390.75,42841.3333333333,2218.25,5282.66666666667,2019-01-19,2021-08-13,864,-73,64232.0833333333,7500.91666666667,71733,23609,48124,0.933305095138889,10.04172060625,4.54126441458333,5.50045619166667,1.95139646625,5.500587351,7.45198381725,2.66129266666667,-2.589736789,2.23243866825234,13.0678466076696,79.1445427728614
"263",20,2021-06-15,33.82,36.5,NA,NA,NA,4.2,NA,NA,143,27.16,3.604,131.377,42.07,21.876,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,878,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4186871673566,80.307510348906
"264",20,2021-06-30,34,35.6,0.388034981076389,0.439637690277778,0.30675064,3.85,0.920205833333333,2.22572,139,27.19,4.265,96.659,38.08,NA,0.882806702951389,1.005060775,"ISOLATED",69.7694008645833,87.525426,78.8810019166667,86.9917729166667,0.515976583333334,2.03624933333333,16809.5833333333,24656.3333333333,2744.83333333333,4452.33333333333,2019-01-19,2021-08-13,893,-44,41465.9166666667,7197.16666666667,48663.0833333333,19554.4166666667,29108.6666666667,0.943933738975694,9.93207205625,4.65641977291667,5.27565228333333,3.0725672775,7.43167908,10.5042463575,2.55222591666667,0.57217430125,1.85618048139308,11.3235294117647,79.9705882352941
"265",20,2021-07-13,32.9,35.3,NA,NA,NA,2.72,NA,NA,134,27.26,4.329,64.501,24.7,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,906,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26747720364742,82.8571428571429
"266",20,2021-07-28,30.91,36.1,0.516332546701389,0.5642342875,0.4154244,1.7,1.24999516666667,2.449384,121,26.47,3.84,29.932,22.172,NA,0.868245645833333,0.88371584375,"ISOLATED",91.6914836458334,101.672486666667,105.283369791667,114.637027083333,1.65945341666667,2.465723,20042.9166666667,25769,4697.75,7178.33333333333,2019-01-19,2021-08-13,921,-16,45811.9166666667,11876.0833333333,57688,24740.6666666667,32947.3333333333,0.875980744791667,12.9668020104167,6.19599056041667,6.77081145,4.1737338615,8.178493176,12.3522270375,4.12517641666667,-0.614574972916666,5.36044375921932,5.49983824005176,85.6357165965707
"267",20,2021-08-11,32.58,35.1,NA,NA,NA,2.98,NA,NA,90,27.95,6.597,33.476,45.883,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-08-13,935,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14671577655003,85.7888275015347
"268",21,2021-02-17,33.5,35.7,NA,NA,NA,7.62,NA,NA,144,23.53,4.462,80.694,40.447,26.507,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,760,-248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7462686567164,70.2388059701493
"269",21,2021-02-23,31.7,35.2,NA,NA,NA,5.99,NA,NA,125,22.81,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,766,-242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8958990536278,71.9558359621451
"270",21,2021-03-11,26.6,36.5,NA,NA,NA,3.51,NA,NA,123,20.37,4.771,80.406,43.46,28.977,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,782,-226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1954887218045,76.5789473684211
"271",21,2021-03-23,29.3,36.2,NA,NA,NA,5.12,NA,NA,142,21.77,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,794,-214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4744027303754,74.3003412969283
"272",21,2021-04-07,29.1,35.6,NA,NA,NA,4.85,NA,NA,142,21.92,3.999,71.061,36.814,23.63,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,809,-199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6666666666667,75.3264604810997
"273",21,2021-04-20,30,34.9,NA,NA,NA,5.52,NA,NA,140,21.94,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,822,-186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,73.1333333333333
"274",21,2021-05-04,30.6,34.6,NA,NA,NA,5.13,NA,NA,130,23.07,3.908,287.104,81.579,40.542,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,836,-172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7647058823529,75.3921568627451
"275",21,2021-05-18,28.74,35.1,NA,NA,NA,3.04,NA,NA,151,22.94,4.288,57.942,29.379,20.217,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,850,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5775922059847,79.8190675017398
"276",21,2021-06-01,28.08,35.8,NA,NA,NA,2.98,NA,NA,125,22.63,3.752,49.676,27.803,21.17,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,864,-144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6125356125356,80.5911680911681
"277",21,2021-06-15,27.3,37.2,NA,NA,NA,2.67,NA,NA,148,21.96,3.431,50.754,30.713,18.426,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,878,-130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.78021978021978,80.4395604395604
"278",21,2021-06-30,27.5,35.5,0.306169885590278,0.397216022916667,NA,2.98,0.190798,2.73274133333333,130,21.65,3.898,118.105,45.746,NA,0.853855655902778,1.04069091527778,"ISOLATED",53.7524614375,81.073254375,62.6033157916667,78.0383128333333,0.457526416666667,2.73318333333333,21102.6666666667,39125.3333333333,1709,6725,2019-01-19,2021-10-23,893,-115,60228,8434,68662,22811.6666666667,45850.3333333333,0.947273285590278,8.44063090208333,3.67403862708333,4.766592275,0.637074522000001,9.124623312,9.761697834,3.19070975,1.32106693191667,1.48348911670675,10.8363636363636,78.7272727272727
"279",21,2021-07-13,26.74,35.2,NA,NA,NA,2.47,NA,NA,128,21.41,4.209,155.576,68.53,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,906,-102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23709798055348,80.0673148840688
"280",21,2021-07-28,27.25,36.3,0.357078646875,0.459218341666667,NA,2.66,0.114419333333332,2.59070166666667,132,21.97,4.135,73.211,49.846,NA,0.859150336805556,0.981260163888889,"ISOLATED",62.9470572916667,89.9459405,72.9406739583333,91.2809279166667,0.247928333333333,2.985934,20802.3333333333,46348.3333333333,1123.75,8013.33333333333,2019-01-19,2021-10-23,921,-87,67150.6666666667,9137.08333333333,76287.75,21926.0833333333,54361.6666666667,0.920205250347222,9.7955638625,4.2849437625,5.5106201,0.382046153999997,8.650352865,9.032399019,3.23386233333333,-0.763164843500002,2.60544855371995,9.76146788990826,80.6238532110092
"281",21,2021-08-11,27.67,35.3,NA,NA,NA,1.82,NA,NA,165,21.72,4.334,56.594,27.96,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,935,-73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57752078062884,78.4965666787134
"282",21,2021-08-24,25.3,34.8,0.342019967361111,0.448348265972222,0.2814727,NA,0.667818666666667,3.596527,132,NA,4.053,47.088,35.242,NA,0.863960775694444,1.04525717083333,"ISOLATED",60.6851679583333,91.8996474583333,69.75442178125,87.9744354583333,0.311769333333334,2.64234366666667,24977,40797,2318.91666666667,10812.3333333333,2019-01-19,2021-10-23,948,-60,65774,13131.25,78905.25,27295.9166666667,51609.3333333333,0.954608973263889,9.4844188,4.10423960833333,5.38017919166667,2.229846528,12.008803653,14.238650181,2.954113,4.754231381,1.43502502442425,NA,NA
"283",21,2021-09-07,26.6,36.1,NA,NA,NA,NA,NA,NA,132,NA,4.046,119.159,37.42,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,962,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",21,2021-09-23,21.4,35.5,0.324024211458333,0.389615732291667,0.2422831,NA,0.868916500000001,2.3261015,135,NA,4.78,76.095,33.527,NA,0.827317234375,0.98627084375,"ISOLATED",55.32,76.74,66.72,77.34,0.3933885,1.0206415,27673.5,40112.5,1594,5319,2019-01-19,2021-10-23,978,-30,67786,6913,74699,29267.5,45431.5,0.9067940390625,8.563679325,3.8882905375,4.6753887875,2.9013121935,7.7668529085,10.668165102,1.41403,2.104485777,2.66061986882408,NA,NA
"285",21,2021-10-05,24.4,36.1,NA,NA,NA,NA,NA,NA,115,NA,5.365,59.983,57.244,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-10-23,990,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",21,2021-10-18,23,35.7,0.266805842708333,0.271716884375,0.112752425,NA,1.154677,0.95299,72,NA,4.552,140.723,288.995,NA,0.957549303125,0.965609529166667,"ISOLATED",51.5471324375,52.6538750625,53.2338781875,54.1694233125,1.3596805,1.137422,29000,29285,7388.5,6366,2019-01-19,2021-10-23,1003,-5,58285,13754.5,72039.5,36388.5,35651,0.961579416145833,6.462272725,3.2016701125,3.2606026125,3.855466503,3.18203361,7.037500113,2.4971025,0.575227388000001,0.827614303731189,NA,NA
"287",22,2021-02-17,30.1,34.2,NA,NA,NA,4.05,NA,NA,144,24.04,4.006,191.972,44.149,42.849,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,760,-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4551495016611,79.8671096345515
"288",22,2021-02-23,38.9,35,NA,NA,NA,9.84,NA,NA,149,26.27,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,766,-289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2956298200514,67.5321336760925
"289",22,2021-03-11,32.7,36.6,NA,NA,NA,7.2,NA,NA,131,22.41,3.772,69.991,32.351,18.59,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,782,-273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0183486238532,68.5321100917431
"290",22,2021-03-23,38.7,35.2,NA,NA,NA,9.77,NA,NA,162,25.96,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,794,-261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2454780361757,67.0801033591731
"291",22,2021-04-07,37.8,34.9,NA,NA,NA,9.77,NA,NA,155,25.23,4.254,79.738,46.146,23.829,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,809,-246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8465608465608,66.7460317460317
"292",22,2021-04-20,38.3,35.2,NA,NA,NA,9.88,NA,NA,143,25.5,NA,NA,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,822,-233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7963446475196,66.579634464752
"293",22,2021-05-04,37.31,35.9,NA,NA,NA,9.41,NA,NA,141,26.09,3.699,119.541,55.936,40.768,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,836,-219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2211203430716,69.9276333422675
"294",22,2021-05-18,38.73,35.3,NA,NA,NA,9.11,NA,NA,167,26.7,4.046,111.675,47.801,27.321,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,850,-205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5218177123677,68.9388071262587
"295",22,2021-06-01,37.63,36.7,NA,NA,NA,8.13,NA,NA,144,27,4.497,72.445,33.916,29.636,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,864,-191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6051023119851,71.7512622907255
"296",22,2021-06-15,37.3,36.3,NA,NA,NA,8.24,NA,NA,130,27.88,3.546,69.789,42.003,26.265,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,878,-177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0911528150134,74.745308310992
"297",22,2021-06-30,38.9,36.4,NA,NA,NA,8.97,NA,NA,163,27.24,3.919,192.77,74.483,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-19,2021-12-09,893,-162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0591259640103,70.025706940874
