"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FIDs","FINs","GLY","LEAN","P0","P1","P3","P5","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDm","XYNm","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","XYDs","XYNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX","FATPROP","LEANPROP"
"253",20,2022-05-12,22.13,35.2,0.35178125,0.433135416666667,0.329719696969697,1.259,0.43,2.125,105,17.355,4.582,426.261,38.672,31.613,0.61665625,0.814833333333333,"ISOLATED",48.21875,73.9583333333333,75.78125,89.1666666666667,0.155,1.545,1750.20833333333,5668.58333333333,4012,13898,2019-10-03,2022-08-12,952,-92,89025.5,17910,106935.5,25014.5,81921,21002.5,68023,0.715744791666667,9.419,4.221375,5.197625,1.43577,7.095375,8.531145,1.7,-0.887854999999998,8.92466602430556,5.68910980569363,78.4229552643471
"254",20,2022-06-03,21.49,35.6,0.347770833333333,0.432677083333333,0.2965,0.833,0.384999999999999,2.045,82,17.079,5.767,96.346,34.284,37.792,0.69993347834375,0.9228010743125,"ISOLATED",47.09375,74.0625,65.09375,79,0.255,1.98,3489.29166666667,4672.125,6185.5,7986,2019-10-03,2022-08-12,974,-70,97937,14171.5,112108.5,48057,64051.5,41871.5,56065.5,0.811367276328125,9.365375,4.17325,5.192125,1.285515,6.828255,8.11377,2.235,-1.251605,5.88872064819495,3.87622149837134,79.4741740344346
"255",20,2022-06-20,21.34,34.6,0.27078125,0.328614583333333,0.235227272727273,1.267,0.355,1.275,127,16.972,4.599,32.369,20.041,18.396,0.776697916666667,0.841739583333333,"ISOLATED",44.1354166666667,57.4375,56.3125,67.3333333333333,0.19,1.085,1832.04166666667,4626.33333333333,3483.5,10158.5,2019-10-03,2022-08-12,991,-53,77500.5,13642,91142.5,25468,65674.5,21984.5,55516,0.80921875,7.19275,3.249375,3.943375,1.185345,4.257225,5.44257,1.275,-1.75018,4.574139453125,5.93720712277413,79.5313964386129
"256",20,2022-07-07,20.2,34.9,0.292604166666667,0.357729166666667,0.243055555555556,0.657,1.08,2.885,100,16.52,4.842,59.576,64.94,88.448,0.880541666666667,0.987385416666667,"ISOLATED",52.6666666666667,70.28125,59.4583333333333,71.0208333333333,0.795,1.835,1733.41666666667,2891.45833333333,3491.5,8415,2019-10-03,2022-08-12,1008,-36,55498.5,11906.5,67405,24292.5,43112.5,20801,34697.5,0.933963541666667,7.804,3.51125,4.29275,3.60612,9.633015,13.239135,2.63,5.435135,1.71782840277778,3.25247524752475,81.7821782178218
"257",20,2022-07-25,20.72,34.4,0.298416666666667,0.387361111111111,0.242872474747475,0.811,0.476666666666667,2.36,99,16.784,5.756,41.014,44.758,26.51,0.7878125,0.907708333333333,"ISOLATED",48.9305555555556,71.4444444444444,62,78.2083333333333,0.116666666666667,1.24666666666667,1594.25,2917.61111111111,3193,7491.33333333333,2019-10-03,2022-08-12,1026,-18,54142.3333333333,10684.3333333333,64826.6666666667,22324,42502.6666666667,19131,35011.3333333333,0.847760416666667,8.22933333333333,3.581,4.64833333333333,1.59159,7.88004,9.47163,1.36333333333333,1.24229666666667,4.17610092592593,3.91409266409266,81.003861003861
"258",20,2022-08-16,19.48,35.7,NA,NA,NA,0.527,NA,NA,NA,15.801,NA,NA,NA,NA,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-12,1048,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70533880903491,81.1139630390144
"259",21,2021-07-23,21.17,37.7,0.387274305555556,0.472291666666667,0.357308333333333,1.775,1.19666666666667,2.56,120,16.22,4.951,101.915,38.642,21.502,0.861118055555556,0.997916666666667,"ISOLATED",68.1215277777778,93.5833333333333,79.1631944444444,93.5833333333333,0.841666666666666,2.155,2444.84722222222,8846.04166666667,5572,18689.5,2019-10-03,2022-01-17,659,-178,135490.666666667,24261.5,159752.166666667,34910.1666666667,124842,29338.1666666667,106152.5,0.929517361111111,10.3147916666667,4.64729166666667,5.6675,3.99567,8.54784,12.54351,2.99666666666667,2.22871833333333,2.42337912085262,8.38450637694851,76.6178554558337
"260",21,2021-08-27,22.4,37.7,0.41237962962963,0.49271875,0.384310606060606,2.4,1.315,2.805,168,16.771,3.721,142.096,122.607,32.287,0.898681712962963,1.00051041666667,"ISOLATED",75.2847222222222,98.0416666666667,83.4895833333333,97.53125,0.951666666666667,2,2741.80555555556,7230.25,4620.83333333333,15957,2019-10-03,2022-01-17,694,-143,119664.666666667,20577.8333333333,140242.5,37522.5,102720,32901.6666666667,86763,0.949596064814815,10.8611805555556,4.94855555555556,5.912625,4.390785,9.365895,13.75668,2.95166666666667,2.89549944444444,1.82482080252272,10.7142857142857,74.8705357142857
"261",21,2021-09-21,21.71,37.6,0.392076388888889,0.478138888888889,0.364138888888889,1.908,0.868333333333334,3.03,155,16.284,5.307,323.161,121.631,37.998,0.845164930555555,1.03479166666667,"ISOLATED",68.0885416666667,97.4861111111111,80.3680555555556,93.9791666666667,0.578333333333334,2.26333333333333,2720.33333333333,6625.16666666667,4507.08333333333,13126.6666666667,2019-10-03,2022-01-17,719,-118,112146,17633.75,129779.75,37151.0833333333,92628.6666666667,32644,79502,0.939978298611111,10.4425833333333,4.70491666666667,5.73766666666667,2.899365,10.11717,13.016535,2.84166666666667,2.57395166666667,2.08927206187307,8.78857669276831,75.0069092584063
"262",21,2021-10-12,21.56,38,0.378888888888889,0.482055555555556,0.34997601010101,2.262,0.846666666666666,3.17666666666667,149,15.929,4.557,130.841,59.257,25.431,0.839048611111111,1.047625,"ISOLATED",65.4791666666667,99.1944444444445,77.7638888888889,94.5138888888889,0.473333333333334,2.47666666666667,2367.63888888889,4975.16666666667,5087.66666666667,11489.6666666667,2019-10-03,2022-01-17,740,-97,88113.6666666667,16577.3333333333,104691,33499.3333333333,71191.6666666667,28411.6666666667,59702,0.943336805555556,10.3313333333333,4.54666666666667,5.78466666666667,2.82702,10.60689,13.43391,2.95,3.10257666666666,1.95135449845679,10.4916512059369,73.8821892393321
"263",21,2021-11-03,21.58,37.9,0.407138888888889,0.492875,0.367058333333333,2.507,1.3,2.9,161,15.702,3.873,62.792,38.634,30.67,0.870829861111111,1.04828125,"ISOLATED",72.4131944444444,101.510416666667,82.9375,96.53125,0.876666666666667,2.335,2996.63888888889,6084,6059.83333333333,13736,2019-10-03,2022-01-17,762,-75,108967.666666667,19795.8333333333,128763.5,42019.5,86744,35959.6666666667,73008,0.959555555555555,10.8001666666667,4.88566666666667,5.9145,4.3407,9.6831,14.0238,3.21166666666667,3.22363333333333,1.4560224691358,11.6172381835032,72.7618164967563
"264",21,2021-11-23,21.75,36,0.412265046296296,0.496798611111111,0.391184343434343,2.09,1.28666666666667,2.92666666666667,133,16.963,4.131,187.678,44.439,43.569,0.819761574074074,0.984895833333333,"ISOLATED",69.9178240740741,97.5347222222222,84.9930555555556,98.7013888888889,0.946666666666667,2.19666666666667,2796.26388888889,6443.75,5161.5,13524.6666666667,2019-10-03,2022-01-17,782,-55,110880.166666667,18686.1666666667,129566.333333333,38716.6666666667,90849.6666666667,33555.1666666667,77325,0.902328703703704,10.9087638888889,4.94718055555555,5.96158333333333,4.29618,9.77214,14.06832,3.14333333333333,3.15955611111111,3.55157703339334,9.60919540229885,77.9908045977012
"265",21,2021-12-14,22.93,38,0.398482638888889,0.503701388888889,0.379852272727273,1.443,1.05833333333333,3.44333333333333,125,17.722,4.074,34.562,25.957,21.376,0.827461805555555,1.02053472222222,"ISOLATED",68.0115740740741,101.611111111111,81.9953703703704,99.3125,0.896666666666667,2.9,2033.72222222222,5532.77777777778,3633.33333333333,11334,2019-10-03,2022-01-17,803,-34,90798,14967.3333333333,105765.333333333,28038,77727.3333333333,24404.6666666667,66393.3333333333,0.923998263888889,10.8262083333333,4.78179166666667,6.04441666666667,3.533775,11.49729,15.031065,3.79666666666667,4.20485666666667,2.74270209611304,6.29306585259485,77.2873964238988
"266",21,2022-01-04,21.96,36.8,0.374820601851852,0.398756944444444,0.345305555555556,0,1.225,2.41,110,17.358,4.166,63.038,34.631,19.187,0.835888888888889,0.915916666666667,"ISOLATED",64.5833333333333,74.1527777777778,76.9513888888889,80.4236111111111,1.62,1.77666666666667,1440.70833333333,1794.52777777778,3623.66666666667,3357,2019-10-03,2022-01-17,824,-13,38822.8333333333,6980.66666666667,45803.5,20912.1666666667,24891.3333333333,17288.5,21534.3333333333,0.875902777777778,9.28293055555556,4.49784722222222,4.78508333333333,4.090275,8.04699,12.137265,3.39666666666667,2.85433444444444,3.83995298675412,0,79.0437158469945
"267",22,2021-07-23,22.03,37.7,0.360322916666667,0.449885416666667,0.3316,2.3,0.785,3.335,127,16.649,5.881,55.952,36.075,15.735,0.842809027777778,0.972322916666667,"ISOLATED",62.6527777777778,87.3125,73.9166666666667,89.6145833333333,0.820000000000001,2.36,3713.72222222222,14019.9166666667,5585.33333333333,31668,2019-10-03,2022-10-08,659,-442,212803.666666667,37253.3333333333,250057,50150,199907,44564.6666666667,168239,0.907565972222222,9.7225,4.323875,5.398625,2.621115,11.135565,13.75668,3.18,4.03418,2.99563278356481,10.4403086699955,75.5742169768498
"268",22,2021-08-27,22.3,37.1,0.326946759259259,0.414614583333333,0.299564393939394,2.303,1.11333333333333,3.01,150,16.829,4.422,126.773,39.579,19.285,0.869934027777778,0.993729166666667,"ISOLATED",58.1030092592593,81.8854166666667,66.630787037037,82.25,0.84,2.36,3619.70833333333,10035.1666666667,3893.33333333333,18143.5,2019-10-03,2022-10-08,694,-407,163858.5,22036.8333333333,185895.333333333,47329.8333333333,138565.5,43436.5,120422,0.931831597222222,8.89873611111111,3.92336111111111,4.975375,3.71742,10.05039,13.76781,3.2,4.86907388888889,2.02204209145126,10.3273542600897,75.4663677130045
"269",22,2021-09-21,22.58,37.6,0.344053819444444,0.421048611111111,0.322357954545455,2.35,1.1975,2.06,161,16.99,5.83,68.786,36.374,28.987,0.840923611111111,0.920208333333333,"ISOLATED",59.5989583333333,78.375,70.5520833333333,84.8611111111111,0.900833333333333,2.00333333333333,3800.70833333333,10236.8333333333,3666.66666666667,18093.3333333333,2019-10-03,2022-10-08,719,-382,168450.5,21760,190210.5,49275.1666666667,140935.333333333,45608.5,122842,0.880565972222222,9.18122916666666,4.12864583333333,5.05258333333333,3.9984525,6.87834,10.8767925,2.90416666666667,1.69556333333334,3.6551705977527,10.4074402125775,75.2435783879539
"270",22,2021-10-12,23.25,38,0.363104166666667,0.449152777777778,0.336394444444444,2.847,1.08666666666667,2.75,140,16.627,4.765,64.781,40.363,32.395,0.85075,0.958729166666667,"ISOLATED",63.4305555555556,86.1666666666667,74.3680555555556,89.7777777777778,0.613333333333334,2.02333333333333,3065.55555555556,9390.80555555556,5204.33333333333,16947.6666666667,2019-10-03,2022-10-08,740,-361,149476.333333333,22152,171628.333333333,41991,129637.333333333,36786.6666666667,112689.666666667,0.904739583333333,9.74708333333333,4.35725,5.38983333333333,3.62838,9.18225,12.81063,2.63666666666667,3.06354666666667,3.09503739872685,12.2451612903226,71.5139784946237
"271",22,2021-11-03,22.74,37.1,0.451413194444444,0.515979166666667,0.412412878787879,2.249,1.39666666666667,3.265,176,16.935,4.622,133.667,57.637,48.132,0.926729166666666,1.04794791666667,"ISOLATED",84.3680555555556,106.09375,90.8958333333333,101.125,0.908333333333333,2.91,4151,7248.45833333333,5397.33333333333,12742,2019-10-03,2022-10-08,762,-339,136793.5,18139.3333333333,154932.833333333,55209.3333333333,99723.5,49812,86981.5,0.987338541666666,11.6087083333333,5.41695833333333,6.19175,4.66347,10.901835,15.565305,3.81833333333333,3.95659666666667,0.48994392288774,9.89006156552331,74.4722955145119
"272",22,2021-11-23,22.45,37.8,0.420445601851852,0.497583333333333,0.391747474747475,2.627,1.46,3.06666666666667,154,17.092,4.035,74.475,39.776,24.708,0.857861111111111,0.956416666666667,"ISOLATED",74.0127314814815,95.4375,85.9178240740741,99.4791666666667,0.915,2.29666666666667,4102.19444444444,8100.63888888889,4436.83333333333,12545.6666666667,2019-10-03,2022-10-08,782,-319,146434,16982.5,163416.5,53663.1666666667,109753.333333333,49226.3333333333,97207.6666666667,0.907138888888889,11.0163472222222,5.04534722222222,5.971,4.87494,10.2396,15.11454,3.21166666666667,4.09819277777778,3.40996747813786,11.7015590200445,76.1336302895323
"273",22,2021-12-14,22.56,37.1,0.467758101851852,0.5800625,0.440468434343434,2.457,1.24,2.67,145,16.88,3.855,80.829,43.014,26.21,0.844,0.941986111111111,"ISOLATED",81.2384259259259,109.854166666667,95.8773148148148,116.333333333333,0.868333333333333,1.83666666666667,4500.55555555556,11531.0277777778,7332.16666666667,18939.6666666667,2019-10-03,2022-10-08,803,-298,192379,26271.8333333333,218650.833333333,61338.8333333333,157312,54006.6666666667,138372.333333333,0.892993055555555,12.5738472222222,5.61309722222222,6.96075,4.14036,8.91513,13.05549,2.705,0.481642777777775,4.48496323720422,10.8909574468085,74.822695035461
"274",22,2022-01-04,24.58,36.8,0.480221064814815,0.563638888888889,0.446913888888889,2.105,1.29166666666667,2.87333333333333,155,19.056,3.642,43.789,39.559,28.836,0.829774305555556,0.983555555555556,"ISOLATED",82.3344907407407,110.493055555556,98.7939814814815,112.027777777778,0.993333333333334,1.88,3127.98611111111,7720.58333333333,5868.83333333333,11541.3333333333,2019-10-03,2022-10-08,824,-277,130182.833333333,17410.1666666667,147593,43404.6666666667,104188.333333333,37535.8333333333,92647,0.906664930555556,12.5263194444444,5.76265277777778,6.76366666666667,4.312875,9.59406,13.906935,2.87333333333333,1.38061555555556,3.89714965076839,8.56387306753458,77.526444263629
"275",22,2022-02-01,23.39,36.6,0.482571180555556,0.536708333333333,0.478415404040404,3.124,1.2825,2.55666666666667,159,16.673,3.657,33.18,22.045,12.298,0.902784722222222,1.01876388888889,"ISOLATED",88.3819444444445,107.986111111111,97.6736111111111,105.888888888889,0.870833333333333,2.06666666666667,3218,8584.22222222222,7690.75,18618.3333333333,2019-10-03,2022-10-08,852,-249,141626.666666667,26309.0833333333,167935.75,46306.75,121629,38616,103010.666666667,0.960774305555556,12.2313541666667,5.79085416666667,6.4405,4.2822675,8.53671,12.8189775,2.9375,0.587623333333331,1.59927787061149,13.3561351004703,71.2825994014536
"276",22,2022-02-15,22.64,37.5,0.456236111111111,0.527041666666667,0.439796717171717,2.564,1.09416666666667,2.87,144,16.354,4.144,58.116,21.691,15.331,0.751078125,0.961409722222222,"ISOLATED",72.0434027777778,101.375,95.5486111111111,95.5486111111111,0.748333333333333,2.19333333333333,3281.89583333333,8239.33333333333,7249.83333333333,20128.6666666667,2019-10-03,2022-10-08,866,-235,138254.75,27378.5,165633.25,46632.5833333333,119000.666666667,39382.75,98872,0.856243923611111,11.7993333333333,5.47483333333333,6.3245,3.6534225,9.58293,13.2363525,2.94166666666667,1.43701916666667,5.65408621334876,11.3250883392226,72.2349823321555
"277",22,2022-03-08,23.33,36.6,0.447288194444445,0.517375,0.426709722222222,2.983,0.855000000000001,2.69,159,16.398,4.044,77.925,44.107,36.021,0.892059027777778,1.11671875,"ISOLATED",66.9826388888889,94.75,74.7013888888889,84.65625,0.738333333333334,1.92,2825.02777777778,8181.875,7919.5,19545.5,2019-10-03,2022-10-08,887,-214,132082.833333333,27465,159547.833333333,41819.8333333333,117728,33900.3333333333,98182.5,1.00438888888889,11.5759583333333,5.36745833333333,6.2085,2.854845,8.98191,11.836755,2.65833333333333,0.260796666666664,-0.169351983024687,12.7861123017574,70.2871838834119
"278",22,2022-03-29,23.4,37.2,0.457135416666667,0.493305555555555,0.433793981481481,2.753,1.045,2.78,155,16.643,4.389,124.643,39.444,24.014,0.773888398547097,0.903374465341489,"ISOLATED",70.7743055555556,87.1875,91.1840277777778,95.7222222222222,0.843333333333334,2.03,2600.875,4730.22222222222,7993.66666666667,12037.3333333333,2019-10-03,2022-10-08,908,-193,87973.1666666667,20031,108004.166666667,39204.1666666667,68800,31210.5,56762.6666666667,0.838631431944293,11.4052916666667,5.485625,5.91966666666667,3.489255,9.28242,12.771675,2.87333333333333,1.36638333333334,6.13485194835897,11.7649572649573,71.1239316239316
"279",22,2022-04-22,23.11,36.9,0.400302083333333,0.454625,0.381859848484848,3.213,1.065,2.09,150,16.497,4.783,243.042,54.812,41.578,0.763770833333333,0.894583333333333,"ISOLATED",61.09375,79.21875,79.4791666666667,88.1979166666667,0.96,2.23,3474.33333333333,9407.45833333333,6952,18394.5,2019-10-03,2022-10-08,932,-169,154581.5,25346.5,179928,48644,131284,41692,112889.5,0.829177083333333,10.259125,4.803625,5.4555,3.556035,6.97851,10.534545,3.19,0.275419999999999,5.84164551649306,13.9030722630896,71.3846819558633
"280",22,2022-05-12,23.28,37.2,0.401083333333333,0.45565625,0.380583333333333,2.815,0.95,2.375,135,16.722,3.588,87.627,55.85,30.972,0.820229166666667,1.01289583333333,"ISOLATED",59.5,81.1770833333333,72.1145833333333,79.8854166666667,1.2,2.415,2786.33333333333,6356.875,6334,12841,2019-10-03,2022-10-08,952,-149,109718.5,19175,128893.5,39770,89123.5,33436,76282.5,0.9165625,10.280875,4.813,5.467875,3.17205,7.930125,11.102175,3.615,0.821299999999999,2.859368359375,12.0919243986254,71.8298969072165
"281",22,2022-06-03,22.63,37.1,0.45578125,0.550604166666667,0.432181818181818,2.619,0.88,3.485,140,16.374,3.3,194.238,56.386,41.345,0.796850304927083,1.05992191415625,"ISOLATED",72.4895833333333,110.385416666667,90.3333333333333,103.760416666667,0.865000000000001,2.8,2677.08333333333,7035.79166666667,7401,18315,2019-10-03,2022-10-08,974,-127,116554.5,25716,142270.5,39526,102744.5,32125,84429.5,0.928386109541667,12.076625,5.469375,6.60725,2.93832,11.636415,14.574735,3.665,2.49811,2.88284699952124,11.5731330092797,72.3552806009722
"282",22,2022-06-20,23.28,37.1,0.50675,0.604979166666667,0.485555555555556,3.189,1.51,2.96,150,16.519,3.707,115.535,90.443,36.226,0.770802083333333,0.89396875,"ISOLATED",81.71875,109.958333333333,105.6875,122.635416666667,0.99,1.89,2933.33333333333,7888.91666666667,5698,18598.5,2019-10-03,2022-10-08,991,-110,129867,24296.5,154163.5,40898,113265.5,35200,94667,0.832385416666667,13.34075,6.081,7.25975,5.04189,9.88344,14.92533,2.88,1.58458,7.45368084201389,13.6984536082474,70.9579037800687
"283",22,2022-07-07,22.87,36.3,0.527322916666667,0.637784722222222,0.504191919191919,2.468,0.809999999999999,3.93,137,16.77,4.754,98.228,65.791,28.64,0.776574652777778,0.992486111111111,"ISOLATED",85.4548611111111,125.798611111111,109.796875,126.548611111111,0.755000000000001,2.64666666666667,2555.59027777778,7098.63888888889,6526.08333333333,18271.6666666667,2019-10-03,2022-10-08,1008,-93,115850.75,24797.75,140648.5,37193.1666666667,103455.333333333,30667.0833333333,85183.6666666667,0.884530381944444,13.9812916666667,6.327875,7.65341666666667,2.70459,13.12227,15.82686,3.40166666666667,1.84556833333333,5.38138136224441,10.7914298207258,73.3275032794053
"284",22,2022-07-25,24.05,36.4,0.397451388888889,0.473076388888889,0.363866161616162,2.496,1.26666666666667,2.64,136,16.93,4.751,83.972,65.325,42.549,0.793208333333333,0.918597222222222,"ISOLATED",65.8194444444444,87.9722222222222,82.3888888888889,95.3680555555555,1.29,2.59333333333333,2938.47222222222,6067.83333333333,5223,11006.3333333333,2019-10-03,2022-10-08,1026,-75,108075.666666667,16229.3333333333,124305,40484.6666666667,83820.3333333333,35261.6666666667,72814,0.855902777777778,10.4463333333333,4.76941666666667,5.67691666666667,4.2294,8.81496,13.04436,3.88333333333333,2.59802666666667,5.01762538580247,10.3783783783784,70.3950103950104
"285",22,2022-08-16,23.7,37,0.509368055555556,0.606,0.481651515151515,2.277,1.32833333333333,3.59,147,16.805,39.901,115.703,105.889,33.531,0.778743055555556,0.928854166666667,"ISOLATED",82.96875,113.638888888889,105.930555555556,121.923611111111,1.23833333333333,3.22333333333333,3432.75,6507.80555555556,8185.5,16542.3333333333,2019-10-03,2022-10-08,1048,-53,119286.666666667,24727.8333333333,144014.5,49378.5,94636,41193,78093.6666666667,0.853798611111111,13.3844166666667,6.11241666666667,7.272,4.435305,11.98701,16.422315,4.46166666666667,3.03789833333333,6.52273435378087,9.60759493670886,70.9071729957806
"286",22,2022-09-05,24.48,36.6,0.506696180555556,0.624284722222222,0.479083333333333,2.718,1.03916666666667,4.02,136,17.021,4.997,152.108,92.616,37.024,0.780114583333333,0.966104166666667,"ISOLATED",82.6475694444444,120.680555555556,105.352430555556,124.576388888889,1.24833333333333,3.09333333333333,3446.72222222222,4499.91666666667,6955.41666666667,11433,2019-10-03,2022-10-08,1068,-33,95359.6666666667,18388.4166666667,113748.083333333,48316.0833333333,65432,41360.6666666667,53999,0.873109375,13.5717708333333,6.08035416666667,7.49141666666667,3.4697775,13.42278,16.8925575,4.34166666666667,3.32078666666666,5.74043494466146,11.1029411764706,69.5302287581699
"287",22,2022-09-23,23.56,36.4,0.498576388888889,0.525479166666667,0.4254,1.572,1.37333333333333,1.805,119,16.591,3.873,142.543,191.1,99.885,0.829861111111111,0.852583333333333,"ISOLATED",85.2951388888889,92.0625,102.590277777778,107.510416666667,1.375,2.34,2442.81944444444,2600.58333333333,6521.66666666667,9269.5,2019-10-03,2022-10-08,1086,-15,60520.8333333333,15791.1666666667,76312,35835.5,40476.5,29313.8333333333,31207,0.841222222222222,12.2886666666667,5.98291666666667,6.30575,4.58556,6.026895,10.612455,3.715,-1.67621166666667,6.50389061728396,6.6723259762309,70.4202037351443
"288",23,2021-07-23,27.91,38,0.410527777777778,0.496739583333333,0.380722222222222,3.637,1.18166666666667,3.15,163,19.893,4.862,138.025,40.547,25.8,0.842565972222222,0.995083333333333,"ISOLATED",71.2013888888889,98.2395833333333,84.1944444444444,98.46875,1.455,2.775,2694.54166666667,7838.08333333333,8237.5,19125.5,2019-10-03,2022-05-15,659,-296,126391.5,27363,153754.5,40572,113182.5,32334.5,94057,0.918824652777778,10.8872083333333,4.92633333333333,5.960875,3.945585,10.51785,14.463435,4.23,3.57622666666667,2.94590972246335,13.0311716230742,71.2755284844142
"289",23,2021-08-27,28.39,37.6,0.440515046296296,0.51865625,0.419875,4.914,2.14166666666667,3.11,155,18.982,4.076,181.461,56.455,32.44,0.918372685185185,1.0071875,"ISOLATED",81.7673611111111,103.65625,88.8310185185185,102.520833333333,1.61,2.74,3068.98611111111,7276.33333333333,7325.66666666667,13628.5,2019-10-03,2022-05-15,694,-261,124143.833333333,20954.1666666667,145098,44153.5,100944.5,36827.8333333333,87316,0.962780092592592,11.5100555555556,5.28618055555556,6.223875,7.151025,10.38429,17.535315,4.35,6.02525944444445,1.42801067343965,17.3089115885875,66.8615709756957
"290",23,2021-09-21,28.68,37.4,0.437772569444444,0.503,0.418105902777778,6.011,1.69666666666667,3.33333333333333,169,18.279,5.792,218.445,55.251,64.77,0.897461805555556,1.020875,"ISOLATED",79.7413194444444,101.381944444444,88.71875,99.1666666666667,1.46083333333333,3.04,2766.54166666667,6036.77777777778,7072.16666666667,13024.3333333333,2019-10-03,2022-05-15,719,-236,105639.833333333,20096.5,125736.333333333,40270.6666666667,85465.6666666667,33198.5,72441.3333333333,0.959168402777778,11.2892708333333,5.25327083333333,6.036,5.66517,11.13,16.79517,4.50083333333333,5.50589916666667,1.53652986533082,20.9588563458856,63.734309623431
"291",23,2021-10-12,29.1,37.8,0.435472222222222,0.508125,0.412292929292929,6.434,1.62333333333333,3.56333333333333,173,17.997,4.205,346.818,73.964,36.519,0.866861111111111,1.00219444444444,"ISOLATED",77.1666666666667,100.902777777778,88.8402777777778,100.631944444444,1.16,2.69666666666667,2856.55555555556,6829.11111111111,6966.33333333333,13469,2019-10-03,2022-05-15,740,-215,116228,20435.3333333333,136663.333333333,41245,95418.3333333333,34278.6666666667,81949.3333333333,0.934527777777778,11.3231666666667,5.22566666666667,6.0975,5.42031,11.89797,17.31828,3.85666666666667,5.99511333333333,2.4711762808642,22.1099656357388,61.8453608247423
"292",23,2021-11-03,29.08,37.4,0.457239583333333,0.52909375,0.424572222222222,6.665,1.69833333333333,3.25,187,17.779,4.178,161.865,39.917,28.416,0.899159722222222,0.980177083333333,"ISOLATED",83.4826388888889,103.322916666667,92.5625,105.260416666667,1.37833333333333,2.99,4565.61111111111,8818.54166666667,10483.6666666667,18768.5,2019-10-03,2022-05-15,762,-193,160609.833333333,29252.1666666667,189862,65271,124591,54787.3333333333,105822.5,0.939668402777778,11.836,5.486875,6.349125,5.670735,10.85175,16.522485,4.36833333333333,4.686485,2.38028261574074,22.9195323246217,61.1382393397524
"293",23,2021-11-23,28.55,37.6,0.475894675925926,0.546229166666667,0.450076388888889,6.673,1.79666666666667,3.82666666666667,170,18.47,4.237,176.251,76.519,49.085,0.832790509259259,0.978034722222222,"ISOLATED",81.7233796296296,106.4375,97.7974537037037,108.715277777778,1.45666666666667,3.23,3101.04166666667,6166.5,7586.83333333333,14180,2019-10-03,2022-05-15,782,-173,111210.5,21766.8333333333,132977.333333333,44799.3333333333,88178,37212.5,73998,0.905412615740741,12.2654861111111,5.71073611111111,6.55475,5.99907,12.77724,18.77631,4.68666666666667,6.51082388888889,3.86720082639425,23.3730297723292,64.6935201401051
"294",23,2021-12-14,29.62,37.5,0.516875,0.639631944444444,0.490917929292929,6.384,1.72333333333333,3.59333333333333,183,18.595,4.277,251.089,112.698,51.125,0.859234953703704,1.01948611111111,"ISOLATED",91.1504629629629,128.833333333333,105.596064814815,126.152777777778,1.41333333333333,3.13,2694.31944444444,8115.30555555556,8193.16666666667,17361,2019-10-03,2022-05-15,803,-152,129715.5,25554.1666666667,155269.666666667,40525,114744.666666667,32331.8333333333,97383.6666666667,0.939360532407408,13.8780833333333,6.2025,7.67558333333333,5.75421,11.99814,17.75235,4.54333333333333,3.87426666666667,2.80519861512988,21.5530047265361,62.778528021607
"295",23,2022-01-04,29.63,37.5,0.539451388888889,0.654326388888889,0.513992424242424,6.803,2.02666666666667,4.06666666666667,147,18.93,4.315,84.118,33.189,38.663,0.880864583333333,1.03596527777778,"ISOLATED",96.8634259259259,133.361111111111,109.668981481481,128.590277777778,1.49,3.24,2164.15277777778,7913.97222222222,8474.83333333333,17068.3333333333,2019-10-03,2022-05-15,824,-131,120937.5,25543.1666666667,146480.666666667,34444.6666666667,112036,25969.8333333333,94967.6666666667,0.958414930555556,14.3253333333333,6.47341666666667,7.85191666666667,6.76704,13.5786,20.34564,4.73,6.02030666666666,1.98573327160494,22.959838002025,63.8879514006075
"296",23,2022-02-01,30.01,37.6,0.483923611111111,0.575055555555556,0.483823863636364,6.567,2.26666666666667,3.69666666666667,176,18.65,3.82,58.427,46.304,28.427,0.869901041666667,1.00546527777778,"ISOLATED",86.0833333333333,114.743055555556,98.6770833333334,113.736111111111,1.9075,3.30333333333333,2785.25694444444,7965.11111111111,8992.5,18753.3333333333,2019-10-03,2022-05-15,852,-103,129004.416666667,27745.8333333333,156750.25,42415.5833333333,114334.666666667,33423.0833333333,95581.3333333333,0.937683159722222,12.70775,5.80708333333333,6.90066666666667,7.5684,12.34317,19.91157,5.21083333333333,7.20382,2.63968942346643,21.8827057647451,62.1459513495501
